Date,Actual,Pred
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,-1
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,1
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,1
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,1
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-30,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,1
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,1
2017-08-31,1,0
2017-08-31,1,1
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,0
2017-08-31,1,1
2017-08-31,1,0
2017-08-31,1,0
2017-09-01,0,0
2017-09-01,0,1
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,1
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,1
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-01,0,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-05,-1,1
2017-09-05,-1,0
2017-09-05,-1,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,1
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-06,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,1
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,1
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,1
2017-09-07,0,1
2017-09-07,0,1
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,1
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-07,0,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,1
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,1
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,0
2017-09-08,-1,1
2017-09-08,-1,0
2017-09-08,-1,1
2017-09-08,-1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,0
2017-09-11,1,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,1
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-12,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,1
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-13,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,1
2017-09-14,0,1
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,1
2017-09-14,0,1
2017-09-14,0,0
2017-09-14,0,1
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-14,0,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,1
2017-09-15,1,1
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,1
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,0
2017-09-15,1,1
2017-09-15,1,0
2017-09-15,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,1
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-18,1,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,1
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-19,0,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,1
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,1
2017-09-20,1,1
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,0
2017-09-20,1,-1
2017-09-20,1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,1
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,1
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,1
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-21,-1,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,1
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,1
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,1
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-22,0,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,1
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,1
2017-09-25,-1,1
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,1
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-25,-1,1
2017-09-25,-1,0
2017-09-25,-1,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-26,0,0
2017-09-27,1,1
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,1
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-27,1,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,0
2017-09-28,0,1
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,1
2017-09-29,0,0
2017-09-29,0,1
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,-1
2017-09-29,0,1
2017-09-29,0,1
2017-09-29,0,-1
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-09-29,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,1
2017-10-02,0,1
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,1
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,1
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,0
2017-10-02,0,1
2017-10-02,0,0
2017-10-03,1,1
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,1
2017-10-03,1,1
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,1
2017-10-03,1,0
2017-10-03,1,0
2017-10-03,1,1
2017-10-03,1,0
